MatchRow,TossTeam,HomeTeamName,AwayTeamName,1Summary,FirstBattingTeamName,RevisedOver,RevisedTarget,2Summary,SecondBattingTeamName,GroundName,city,MATCH_COMMENCE_START_DATE,MatchTime,MatchEndDate,MatchEndTime,Year,MatchName1,MatchName2,Winner,WinDetails,Runs1,Wickets1,Overs1,Runs2,Wickets2,Overs2
29.0,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,200/7 (20 Overs),Royal Challengers Bangalore,0.0,0.0,Not Available,Rajasthan Royals,M. Chinnaswamy Stadium,Bengaluru,2015-04-29,20:00,2015-04-29,23:00,2015,Royal Challengers Bangalore,Rajasthan Royals,No Result,No result,200.0,7.0,20.0,-1.0,-1.0,-1.0
28.0,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,134/6 (20 Overs),Chennai Super Kings,0.0,0.0,132/9 (20 Overs),Kolkata Knight Riders,M. A. Chidambaram Stadium,Chennai,2015-04-28,20:00,2015-04-28,23:00,2015,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,won by 2 runs,134.0,6.0,20.0,132.0,9.0,20.0
27.0,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,150/6 (20 Overs),Sunrisers Hyderabad,0.0,0.0,130/9 (20 Overs),Punjab Kings,Punjab Cricket Association IS Bindra Stadium,Mohali,2015-04-27,20:00,2015-04-27,23:00,2015,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,won by 20 runs,150.0,6.0,20.0,130.0,9.0,20.0
26.0,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,95/10 (18.2 Overs),Delhi Capitals,0.0,0.0,99/0 (10.3 Overs),Royal Challengers Bangalore,Arun Jaitley Stadium,Delhi,2015-04-26,20:00,2015-04-26,23:00,2015,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,won by 10 wickets,95.0,10.0,18.2,99.0,0.0,10.3
25.0,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,Not Available,Kolkata Knight Riders,0.0,0.0,Not Available,Rajasthan Royals,Eden Gardens,Kolkata,2015-04-26,16:00,2015-04-26,23:00,2015,Kolkata Knight Riders,Rajasthan Royals,No Result,Match abandoned without a ball bowled,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
24.0,Punjab Kings,Chennai Super Kings,Punjab Kings,192/3 (20 Overs),Chennai Super Kings,0.0,0.0,95/9 (20 Overs),Punjab Kings,M. A. Chidambaram Stadium,Chennai,2015-04-25,20:00,2015-04-25,23:00,2015,Chennai Super Kings,Punjab Kings,Chennai Super Kings,won by 97 runs,192.0,3.0,20.0,95.0,9.0,20.0
23.0,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,157/8 (20 Overs),Mumbai Indians,0.0,0.0,137/8 (20 Overs),Sunrisers Hyderabad,Wankhede Stadium,Mumbai,2015-04-25,16:00,2015-04-25,23:00,2015,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,won by 20 runs,157.0,8.0,20.0,137.0,8.0,20.0
22.0,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,130/9 (20 Overs),Rajasthan Royals,0.0,0.0,134/1 (16.1 Overs),Royal Challengers Bangalore,Narendra Modi Stadium,Ahmedabad,2015-04-24,20:00,2015-04-24,23:00,2015,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,won by 9 wickets,130.0,9.0,20.0,134.0,1.0,16.1
21.0,Mumbai Indians,Delhi Capitals,Mumbai Indians,190/4 (20 Overs),Delhi Capitals,0.0,0.0,153/9 (20 Overs),Mumbai Indians,Arun Jaitley Stadium,Delhi,2015-04-23,20:00,2015-04-23,23:00,2015,Delhi Capitals,Mumbai Indians,Delhi Capitals,won by 37 runs,190.0,4.0,20.0,153.0,9.0,20.0
20.0,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,181/8 (20 Overs),Chennai Super Kings,0.0,0.0,154/8 (20 Overs),Royal Challengers Bangalore,M. Chinnaswamy Stadium,Bengaluru,2015-04-22,20:00,2015-04-22,23:00,2015,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,won by 27 runs,181.0,8.0,20.0,154.0,8.0,20.0
19.0,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,176/4 (20 Overs),Sunrisers Hyderabad,0.0,0.0,101/4 (12 Overs),Kolkata Knight Riders,ACA-VDCA Stadium,Visakhapatnam,2015-04-22,16:00,2015-04-22,23:00,2015,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,won by 16 runs (d/l method),176.0,4.0,20.0,101.0,4.0,12.0
18.0,Punjab Kings,Rajasthan Royals,Punjab Kings,191/6 (20 Overs),Rajasthan Royals,0.0,0.0,191/6 (20 Overs),Punjab Kings,Narendra Modi Stadium,Ahmedabad,2015-04-21,20:00,2015-04-21,23:00,2015,Rajasthan Royals,Punjab Kings,Punjab Kings,Match tied( won the Super Over),191.0,6.0,20.0,191.0,6.0,20.0
17.0,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,146/8 (20 Overs),Delhi Capitals,0.0,0.0,147/4 (18.1 Overs),Kolkata Knight Riders,Arun Jaitley Stadium,Delhi,2015-04-20,20:00,2015-04-20,23:00,2015,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,won by 6 wickets,146.0,8.0,20.0,147.0,4.0,18.1
16.0,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,209/7 (20 Overs),Mumbai Indians,0.0,0.0,191/7 (20 Overs),Royal Challengers Bangalore,M. Chinnaswamy Stadium,Bengaluru,2015-04-19,20:00,2015-04-19,23:00,2015,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,won by 18 runs,209.0,7.0,20.0,191.0,7.0,20.0
15.0,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,156/4 (20 Overs),Chennai Super Kings,0.0,0.0,157/2 (18.2 Overs),Rajasthan Royals,Narendra Modi Stadium,Ahmedabad,2015-04-19,16:00,2015-04-19,23:00,2015,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,won by 8 wickets,156.0,4.0,20.0,157.0,2.0,18.2
14.0,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,155/9 (20 Overs),Punjab Kings,0.0,0.0,159/6 (17.5 Overs),Kolkata Knight Riders,Maharashtra Cricket Association Stadium,Pune,2015-04-18,20:00,2015-04-18,23:00,2015,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,won by 4 wickets,155.0,9.0,20.0,159.0,6.0,17.5
13.0,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,167/4 (20 Overs),Delhi Capitals,0.0,0.0,163/8 (20 Overs),Sunrisers Hyderabad,ACA-VDCA Stadium,Visakhapatnam,2015-04-18,16:00,2015-04-18,23:00,2015,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,won by 4 runs,167.0,4.0,20.0,163.0,8.0,20.0
12.0,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,183/7 (20 Overs),Mumbai Indians,0.0,0.0,189/4 (16.4 Overs),Chennai Super Kings,Wankhede Stadium,Mumbai,2015-04-17,20:00,2015-04-17,23:00,2015,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,won by 6 wickets,183.0,7.0,20.0,189.0,4.0,16.4
11.0,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,127/5 (20 Overs),Sunrisers Hyderabad,0.0,0.0,131/4 (20 Overs),Rajasthan Royals,ACA-VDCA Stadium,Visakhapatnam,2015-04-16,20:00,2015-04-16,23:00,2015,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,won by 6 wickets,127.0,5.0,20.0,131.0,4.0,20.0
10.0,Delhi Capitals,Punjab Kings,Delhi Capitals,165/7 (20 Overs),Punjab Kings,0.0,0.0,169/5 (19.5 Overs),Delhi Capitals,Maharashtra Cricket Association Stadium,Pune,2015-04-15,20:00,2015-04-15,23:00,2015,Punjab Kings,Delhi Capitals,Delhi Capitals,won by 5 wickets,165.0,7.0,20.0,169.0,5.0,19.5
9.0,Mumbai Indians,Rajasthan Royals,Mumbai Indians,164/5 (20 Overs),Mumbai Indians,0.0,0.0,165/3 (19.1 Overs),Rajasthan Royals,Narendra Modi Stadium,Ahmedabad,2015-04-14,20:00,2015-04-14,23:00,2015,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,won by 7 wickets,164.0,5.0,20.0,165.0,3.0,19.1
8.0,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,166/10 (19.5 Overs),Royal Challengers Bangalore,0.0,0.0,172/2 (17.2 Overs),Sunrisers Hyderabad,M. Chinnaswamy Stadium,Bengaluru,2015-04-13,20:00,2015-04-13,23:00,2015,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,won by 8 wickets,166.0,10.0,19.5,172.0,2.0,17.2
7.0,Punjab Kings,Mumbai Indians,Punjab Kings,177/5 (20 Overs),Punjab Kings,0.0,0.0,159/7 (20 Overs),Mumbai Indians,Wankhede Stadium,Mumbai,2015-04-12,20:00,2015-04-12,23:00,2015,Mumbai Indians,Punjab Kings,Punjab Kings,won by 18 runs,177.0,5.0,20.0,159.0,7.0,20.0
6.0,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,184/3 (20 Overs),Delhi Capitals,0.0,0.0,186/7 (20 Overs),Rajasthan Royals,Arun Jaitley Stadium,Delhi,2015-04-12,16:00,2015-04-12,23:00,2015,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,won by 3 wickets,184.0,3.0,20.0,186.0,7.0,20.0
5.0,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,177/6 (20 Overs),Kolkata Knight Riders,0.0,0.0,179/7 (19 Overs),Royal Challengers Bangalore,Eden Gardens,Kolkata,2015-04-11,20:00,2015-04-11,23:00,2015,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,won by 3 wickets,177.0,6.0,20.0,179.0,7.0,19.0
4.0,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,209/4 (20 Overs),Chennai Super Kings,0.0,0.0,164/6 (20 Overs),Sunrisers Hyderabad,M. A. Chidambaram Stadium,Chennai,2015-04-11,16:00,2015-04-11,23:00,2015,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,won by 45 runs,209.0,4.0,20.0,164.0,6.0,20.0
3.0,Rajasthan Royals,Punjab Kings,Rajasthan Royals,162/7 (20 Overs),Rajasthan Royals,0.0,0.0,136/8 (20 Overs),Punjab Kings,Maharashtra Cricket Association Stadium,Pune,2015-04-10,20:00,2015-04-10,23:00,2015,Punjab Kings,Rajasthan Royals,Rajasthan Royals,won by 26 runs,162.0,7.0,20.0,136.0,8.0,20.0
2.0,Delhi Capitals,Chennai Super Kings,Delhi Capitals,150/7 (20 Overs),Chennai Super Kings,0.0,0.0,149/9 (20 Overs),Delhi Capitals,M. A. Chidambaram Stadium,Chennai,2015-04-09,20:00,2015-04-09,23:00,2015,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,won by 1 run,150.0,7.0,20.0,149.0,9.0,20.0
1.0,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,168/3 (20 Overs),Mumbai Indians,0.0,0.0,170/3 (18.3 Overs),Kolkata Knight Riders,Eden Gardens,Kolkata,2015-04-08,20:00,2015-04-08,23:00,2015,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,won by 7 wickets,168.0,3.0,20.0,170.0,3.0,18.3
60.0,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,208/7 (20 Overs),Sunrisers Hyderabad,0.0,0.0,200/7 (20 Overs),Royal Challengers Bangalore,M. Chinnaswamy Stadium,Bengaluru,2016-05-29,20:00,2016-05-29,23:00,2016,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,won by 8 runs,208.0,7.0,20.0,200.0,7.0,20.0
59.0,Sunrisers Hyderabad,Gujarat Lions,Sunrisers Hyderabad,162/7 (20 Overs),Gujarat Lions,0.0,0.0,163/6 (19.2 Overs),Sunrisers Hyderabad,Arun Jaitley Stadium,Delhi,2016-05-27,20:00,2016-05-27,23:00,2016,Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,won by 4 wickets,162.0,7.0,20.0,163.0,6.0,19.2
58.0,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,162/8 (20 Overs),Sunrisers Hyderabad,0.0,0.0,140/8 (20 Overs),Kolkata Knight Riders,Arun Jaitley Stadium,Delhi,2016-05-25,20:00,2016-05-25,23:00,2016,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,won by 22 runs,162.0,8.0,20.0,140.0,8.0,20.0
57.0,Royal Challengers Bangalore,Gujarat Lions,Royal Challengers Bangalore,158/10 (20 Overs),Gujarat Lions,0.0,0.0,159/6 (18.2 Overs),Royal Challengers Bangalore,M. Chinnaswamy Stadium,Bengaluru,2016-05-24,20:00,2016-05-24,23:00,2016,Gujarat Lions,Royal Challengers Bangalore,Royal Challengers Bangalore,won by 4 wickets,158.0,10.0,20.0,159.0,6.0,18.2
56.0,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,138/8 (20 Overs),Delhi Capitals,0.0,0.0,139/4 (18.1 Overs),Royal Challengers Bangalore,Shaheed Veer Narayan Singh International Cricket Stadium,Naya Raipur,2016-05-22,20:00,2016-05-22,23:00,2016,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,won by 6 wickets,138.0,8.0,20.0,139.0,4.0,18.1
55.0,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,171/6 (20 Overs),Kolkata Knight Riders,0.0,0.0,149/8 (20 Overs),Sunrisers Hyderabad,Eden Gardens,Kolkata,2016-05-22,16:00,2016-05-22,23:00,2016,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,won by 22 runs,171.0,6.0,20.0,149.0,8.0,20.0
54.0,Mumbai Indians,Gujarat Lions,Mumbai Indians,172/8 (20 Overs),Mumbai Indians,0.0,0.0,173/4 (17.5 Overs),Gujarat Lions,Green Park,Kanpur,2016-05-21,20:00,2016-05-21,23:00,2016,Gujarat Lions,Mumbai Indians,Gujarat Lions,won by 6 wickets,172.0,8.0,20.0,173.0,4.0,17.5
53.0,Punjab Kings,Rising Pune Supergiant,Punjab Kings,172/7 (20 Overs),Punjab Kings,0.0,0.0,173/6 (20 Overs),Rising Pune Supergiant,ACA-VDCA Stadium,Visakhapatnam,2016-05-21,16:00,2016-05-21,23:00,2016,Rising Pune Supergiant,Punjab Kings,Rising Pune Supergiant,won by 4 wickets,172.0,7.0,20.0,173.0,6.0,20.0
52.0,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,158/7 (20 Overs),Sunrisers Hyderabad,0.0,0.0,161/4 (20 Overs),Delhi Capitals,Shaheed Veer Narayan Singh International Cricket Stadium,Naya Raipur,2016-05-20,20:00,2016-05-20,23:00,2016,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,won by 6 wickets,158.0,7.0,20.0,161.0,4.0,20.0
51.0,Kolkata Knight Riders,Gujarat Lions,Kolkata Knight Riders,124/8 (20 Overs),Kolkata Knight Riders,0.0,0.0,125/4 (13.3 Overs),Gujarat Lions,Green Park,Kanpur,2016-05-19,20:00,2016-05-19,23:00,2016,Gujarat Lions,Kolkata Knight Riders,Gujarat Lions,won by 6 wickets,124.0,8.0,20.0,125.0,4.0,13.3
50.0,Punjab Kings,Royal Challengers Bangalore,Punjab Kings,211/3 (15 Overs),Royal Challengers Bangalore,0.0,0.0,120/9 (14 Overs),Punjab Kings,M. Chinnaswamy Stadium,Bengaluru,2016-05-18,20:00,2016-05-18,23:00,2016,Royal Challengers Bangalore,Punjab Kings,Royal Challengers Bangalore,won by 82 runs (d/l method),211.0,3.0,15.0,120.0,9.0,14.0
49.0,Delhi Capitals,Rising Pune Supergiant,Delhi Capitals,121/6 (20 Overs),Delhi Capitals,0.0,0.0,76/1 (11 Overs),Rising Pune Supergiant,ACA-VDCA Stadium,Visakhapatnam,2016-05-17,20:00,2016-05-17,23:00,2016,Rising Pune Supergiant,Delhi Capitals,Rising Pune Supergiants,won by 19 runs (d/l method),121.0,6.0,20.0,76.0,1.0,11.0
48.0,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,183/5 (20 Overs),Kolkata Knight Riders,0.0,0.0,186/1 (18.4 Overs),Royal Challengers Bangalore,Eden Gardens,Kolkata,2016-05-16,20:00,2016-05-16,23:00,2016,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,won by 9 wickets,183.0,5.0,20.0,186.0,1.0,18.4
47.0,Delhi Capitals,Mumbai Indians,Delhi Capitals,206/4 (20 Overs),Mumbai Indians,0.0,0.0,126/10 (19.1 Overs),Delhi Capitals,ACA-VDCA Stadium,Visakhapatnam,2016-05-15,20:00,2016-05-15,23:00,2016,Mumbai Indians,Delhi Capitals,Mumbai Indians,won by 80 runs,206.0,4.0,20.0,126.0,10.0,19.1
46.0,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,179/4 (20 Overs),Punjab Kings,0.0,0.0,180/3 (19.4 Overs),Sunrisers Hyderabad,Punjab Cricket Association IS Bindra Stadium,Mohali,2016-05-15,16:00,2016-05-15,23:00,2016,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,won by 7 wickets,179.0,4.0,20.0,180.0,3.0,19.4
45.0,Rising Pune Supergiant,Kolkata Knight Riders,Rising Pune Supergiant,103/6 (17.4 Overs),Rising Pune Supergiant,0.0,0.0,66/2 (5 Overs),Kolkata Knight Riders,Eden Gardens,Kolkata,2016-05-14,20:00,2016-05-14,23:00,2016,Kolkata Knight Riders,Rising Pune Supergiant,Kolkata Knight Riders,won by 8 wickets (d/l method),103.0,6.0,17.4,66.0,2.0,5.0
44.0,Gujarat Lions,Royal Challengers Bangalore,Gujarat Lions,248/3 (20 Overs),Royal Challengers Bangalore,0.0,0.0,104/10 (18.4 Overs),Gujarat Lions,M. Chinnaswamy Stadium,Bengaluru,2016-05-14,16:00,2016-05-14,23:00,2016,Royal Challengers Bangalore,Gujarat Lions,Royal Challengers Bangalore,won by 144 runs,248.0,3.0,20.0,104.0,10.0,18.4
43.0,Punjab Kings,Mumbai Indians,Punjab Kings,124/9 (20 Overs),Mumbai Indians,0.0,0.0,127/3 (17 Overs),Punjab Kings,ACA-VDCA Stadium,Visakhapatnam,2016-05-13,20:00,2016-05-13,23:00,2016,Mumbai Indians,Punjab Kings,Punjab Kings,won by 7 wickets,124.0,9.0,20.0,127.0,3.0,17.0
42.0,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,146/8 (20 Overs),Sunrisers Hyderabad,0.0,0.0,150/3 (18.1 Overs),Delhi Capitals,Rajiv Gandhi International Stadium,Hyderabad,2016-05-12,20:00,2016-05-12,23:00,2016,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,won by 7 wickets,146.0,8.0,20.0,150.0,3.0,18.1
41.0,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,151/4 (20 Overs),Royal Challengers Bangalore,0.0,0.0,153/4 (18.4 Overs),Mumbai Indians,M. Chinnaswamy Stadium,Bengaluru,2016-05-11,20:00,2016-05-11,23:00,2016,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,won by 6 wickets,151.0,4.0,20.0,153.0,4.0,18.4
40.0,Sunrisers Hyderabad,Rising Pune Supergiant,Sunrisers Hyderabad,137/8 (20 Overs),Sunrisers Hyderabad,0.0,0.0,133/8 (20 Overs),Rising Pune Supergiant,ACA-VDCA Stadium,Visakhapatnam,2016-05-10,20:00,2016-05-10,23:00,2016,Rising Pune Supergiant,Sunrisers Hyderabad,Sunrisers Hyderabad,won by 4 runs,137.0,8.0,20.0,133.0,8.0,20.0
39.0,Royal Challengers Bangalore,Punjab Kings,Royal Challengers Bangalore,175/6 (20 Overs),Royal Challengers Bangalore,0.0,0.0,174/4 (20 Overs),Punjab Kings,Punjab Cricket Association IS Bindra Stadium,Mohali,2016-05-09,20:00,2016-05-09,23:00,2016,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,won by 1 run,175.0,6.0,20.0,174.0,4.0,20.0
38.0,Gujarat Lions,Kolkata Knight Riders,Gujarat Lions,158/4 (20 Overs),Kolkata Knight Riders,0.0,0.0,164/5 (18 Overs),Gujarat Lions,Eden Gardens,Kolkata,2016-05-08,20:00,2016-05-08,23:00,2016,Kolkata Knight Riders,Gujarat Lions,Gujarat Lions,won by 5 wickets,158.0,4.0,20.0,164.0,5.0,18.0
37.0,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,177/3 (20 Overs),Sunrisers Hyderabad,0.0,0.0,92/10 (16.3 Overs),Mumbai Indians,ACA-VDCA Stadium,Visakhapatnam,2016-05-08,16:00,2016-05-08,23:00,2016,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,won by 85 runs,177.0,3.0,20.0,92.0,10.0,16.3
36.0,Delhi Capitals,Punjab Kings,Delhi Capitals,181/5 (20 Overs),Punjab Kings,0.0,0.0,172/5 (20 Overs),Delhi Capitals,Punjab Cricket Association IS Bindra Stadium,Mohali,2016-05-07,20:00,2016-05-07,23:00,2016,Punjab Kings,Delhi Capitals,Punjab Kings,won by 9 runs,181.0,5.0,20.0,172.0,5.0,20.0
35.0,Rising Pune Supergiant,Royal Challengers Bangalore,Rising Pune Supergiant,191/6 (20 Overs),Rising Pune Supergiant,0.0,0.0,195/3 (19.3 Overs),Royal Challengers Bangalore,M. Chinnaswamy Stadium,Bengaluru,2016-05-07,16:00,2016-05-07,23:00,2016,Royal Challengers Bangalore,Rising Pune Supergiant,Royal Challengers Bangalore,won by 7 wickets,191.0,6.0,20.0,195.0,3.0,19.3
34.0,Gujarat Lions,Sunrisers Hyderabad,Gujarat Lions,126/6 (20 Overs),Gujarat Lions,0.0,0.0,129/5 (19 Overs),Sunrisers Hyderabad,Rajiv Gandhi International Stadium,Hyderabad,2016-05-06,20:00,2016-05-06,23:00,2016,Sunrisers Hyderabad,Gujarat Lions,Sunrisers Hyderabad,won by 5 wickets,126.0,6.0,20.0,129.0,5.0,19.0
33.0,Rising Pune Supergiant,Delhi Capitals,Rising Pune Supergiant,162/7 (20 Overs),Delhi Capitals,0.0,0.0,166/3 (19.1 Overs),Rising Pune Supergiant,Arun Jaitley Stadium,Delhi,2016-05-05,20:00,2016-05-05,23:00,2016,Delhi Capitals,Rising Pune Supergiant,Rising Pune Supergiant,won by 7 wickets,162.0,7.0,20.0,166.0,3.0,19.1
32.0,Punjab Kings,Kolkata Knight Riders,Punjab Kings,164/3 (20 Overs),Kolkata Knight Riders,0.0,0.0,157/9 (20 Overs),Punjab Kings,Eden Gardens,Kolkata,2016-05-04,20:00,2016-05-04,23:00,2016,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,won by 7 runs,164.0,3.0,20.0,157.0,9.0,20.0
31.0,Delhi Capitals,Gujarat Lions,Delhi Capitals,149/7 (20 Overs),Gujarat Lions,0.0,0.0,150/2 (17.2 Overs),Delhi Capitals,Saurashtra Cricket Association Stadium,Rajkot,2016-05-03,20:00,2016-05-03,23:00,2016,Gujarat Lions,Delhi Capitals,Delhi Capitals,won by 8 wickets,149.0,7.0,20.0,150.0,2.0,17.2
30.0,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,185/7 (20 Overs),Royal Challengers Bangalore,0.0,0.0,189/5 (19.1 Overs),Kolkata Knight Riders,M. Chinnaswamy Stadium,Bengaluru,2016-05-02,20:00,2016-05-02,23:00,2016,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,won by 5 wickets,185.0,7.0,20.0,189.0,5.0,19.1
29.0,Mumbai Indians,Rising Pune Supergiant,Mumbai Indians,159/5 (20 Overs),Rising Pune Supergiant,0.0,0.0,161/2 (18.3 Overs),Mumbai Indians,Maharashtra Cricket Association Stadium,Pune,2016-05-01,20:00,2016-05-01,23:00,2016,Rising Pune Supergiant,Mumbai Indians,Mumbai Indians,won by 8 wickets,159.0,5.0,20.0,161.0,2.0,18.3
28.0,Punjab Kings,Gujarat Lions,Punjab Kings,154/10 (19.5 Overs),Punjab Kings,0.0,0.0,131/9 (20 Overs),Gujarat Lions,Saurashtra Cricket Association Stadium,Rajkot,2016-05-01,16:00,2016-05-01,23:00,2016,Gujarat Lions,Punjab Kings,Punjab Kings,won by 23 runs,154.0,10.0,19.5,131.0,9.0,20.0
27.0,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,194/5 (20 Overs),Sunrisers Hyderabad,0.0,0.0,179/6 (20 Overs),Royal Challengers Bangalore,Rajiv Gandhi International Stadium,Hyderabad,2016-04-30,20:00,2016-04-30,23:00,2016,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,won by 15 runs,194.0,5.0,20.0,179.0,6.0,20.0
26.0,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,186/8 (20 Overs),Delhi Capitals,0.0,0.0,159/10 (18.3 Overs),Kolkata Knight Riders,Arun Jaitley Stadium,Delhi,2016-04-30,16:00,2016-04-30,23:00,2016,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,won by 27 runs,186.0,8.0,20.0,159.0,10.0,18.3
25.0,Gujarat Lions,Rising Pune Supergiant,Gujarat Lions,195/3 (20 Overs),Rising Pune Supergiant,0.0,0.0,196/7 (20 Overs),Gujarat Lions,Maharashtra Cricket Association Stadium,Pune,2016-04-29,20:00,2016-04-29,23:00,2016,Rising Pune Supergiant,Gujarat Lions,Gujarat Lions,won by 3 wickets,195.0,3.0,20.0,196.0,7.0,20.0
24.0,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,174/5 (20 Overs),Kolkata Knight Riders,0.0,0.0,178/4 (18 Overs),Mumbai Indians,Wankhede Stadium,Mumbai,2016-04-28,20:00,2016-04-28,23:00,2016,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,won by 6 wickets,174.0,5.0,20.0,178.0,4.0,18.0
23.0,Gujarat Lions,Delhi Capitals,Gujarat Lions,172/6 (20 Overs),Gujarat Lions,0.0,0.0,171/5 (20 Overs),Delhi Capitals,Arun Jaitley Stadium,Delhi,2016-04-27,20:00,2016-04-27,23:00,2016,Delhi Capitals,Gujarat Lions,Gujarat Lions,won by 1 run,172.0,6.0,20.0,171.0,5.0,20.0
22.0,Rising Pune Supergiant,Sunrisers Hyderabad,Rising Pune Supergiant,118/8 (20 Overs),Sunrisers Hyderabad,0.0,0.0,94/3 (11 Overs),Rising Pune Supergiant,Rajiv Gandhi International Stadium,Hyderabad,2016-04-26,20:00,2016-04-26,23:00,2016,Sunrisers Hyderabad,Rising Pune Supergiant,Rising Pune Supergiants,won by 34 runs (d/l method),118.0,8.0,20.0,94.0,3.0,11.0
21.0,Mumbai Indians,Punjab Kings,Mumbai Indians,189/6 (20 Overs),Mumbai Indians,0.0,0.0,164/7 (20 Overs),Punjab Kings,Punjab Cricket Association IS Bindra Stadium,Mohali,2016-04-25,20:00,2016-04-25,23:00,2016,Punjab Kings,Mumbai Indians,Mumbai Indians,won by 25 runs,189.0,6.0,20.0,164.0,7.0,20.0
