CompetitionID,MatchID,MatchTypeID,MatchType,MatchStatus,MatchDate,MatchDateNew,MatchName,MatchTime,GMTMatchTime,GMTMatchDate,FirstBattingTeamID,FirstBattingTeamName,SecondBattingTeamID,SecondBattingTeamName,FirstBattingTeamCode,SecondBattingTeamCode,GroundID,GroundName,Commentss,TossTeam,TossDetails,TossText,Flag,FirstBattingSummary,SecondBattingSummary,ClientMatchID,MATCH_COMMENCE_START_DATE,city,FlickrAlbumID,LiveStream,FBURL,T20ProMatchID,Temperature,WeatherIcon,TempUpdatedDate,GroundUmpire1ID,GroundUmpire2ID,GroundUmpire3ID,RefereeID,HomeTeamID,HomeTeamName,HomeTeamColor1,HomeTeamColor2,AwayTeamColor1,AwayTeamColor2,AwayTeamID,AwayTeamName,timezone1,MatchEndDate,MatchEndTime,MATCH_NO_OF_OVERS,ROUND_ID,MatchTypeName,RowNo,TeamType,CompetitionName,GroundUmpire1,GroundUmpire2,ThirdUmpire,Comments,HomeTeamLogo,AwayTeamLogo,MatchHomeTeamLogo,MatchAwayTeamLogo,VideoScorecard,TimeZone,CurrentStrikerID,CurrentStrikerName,StrikerRuns,StrikerBalls,StrikerFours,StrikerSixes,StrikerSR,StrikerImage,CurrentNonStrikerID,CurrentNonStrikerName,NonStrikerRuns,NonStrikerBalls,NonStrikerFours,NonStrikerSixes,NonStrikerSR,NonStrikerImage,CurrentBowlerID,CurrentBowlerName,BowlerOvers,BowlerRuns,BowlerMaidens,BowlerWickets,BowlerEconomy,BowlerSR,BowlerImage,ChasingText,MatchBreakComments,MatchProgress,CurrentInnings,1Summary,1FallScore,1FallWickets,1FallOvers,1RunRate,2Summary,2FallScore,2FallWickets,2FallOvers,2RunRate,3Summary,3FallScore,3FallWickets,3FallOvers,3RunRate,4Summary,4FallScore,4FallWickets,4FallOvers,4RunRate,5Summary,5FallScore,5FallWickets,5FallOvers,5RunRate,6Summary,6FallScore,6FallWickets,6FallOvers,6RunRate,DivisionID,SecondInningsFirstBattingID,SecondInningsFirstBattingName,SecondInningsSecondBattingID,SecondInningsSecondBattingName,ThirdInningsFirstBattingID,ThirdInningsFirstBattingName,ThirdInningsSecondBattingID,ThirdInningsSecondBattingName,WinningTeamID,MatchOrder,RevisedOver,RevisedTarget,MatchRow,ProjectedScore,2ndProjectedScore,3rdProjectedScore,MOM,MOM_TYPE,MOMPlayerId,MOMRuns,MOMBalls,MOMWicket,MOMRC,MOMImage
107,867,5,T20 D/N,Post,2023-04-08,8 Apr 2023,Mumbai Indians VS Chennai Super Kings,19:30,14:00 GMT,2023-04-08,17,Mumbai Indians,13,Chennai Super Kings,MI,CSK,21,Wankhede Stadium,Chennai Super Kings Won by 7  Wickets ,Chennai Super Kings,Chennai Super Kings won the Toss and elected to Field, won the Toss and elected to Field,1,157/8 (20.0 Ov),159/3 (18.1 Ov),,2023-04-08 19:30:00,Mumbai,,,,,,,,95,29,44,116,17,Mumbai Indians,#319490,#df7317,#319490,#df7317,13,Chennai Super Kings,Asia/Kolkata,8 Apr 2023,23:00,20,0,T20,12,,TATA IPL 2023,Nikhil Patwardhan,Chris Gaffaney,Anil Chaudhary,Chennai Super Kings Won by 7  Wickets ,https://scores.iplt20.com/ipl/teamlogos/MI.png,https://scores.iplt20.com/ipl/teamlogos/CSK.png,https://scores.iplt20.com/ipl/teamlogos/MI.png,https://scores.iplt20.com/ipl/teamlogos/CSK.png,0,+9.5,2019-100mb00000000060-7861780c161111,Ambati Rayudu,20,16,3,0,125,https://scores.iplt20.com/ipl/playerimages/FOxLIWxj3q168026813960.png,2019-100mb00000000102-28e7fca043fc11,Ruturaj Gaikwad,40,36,2,1,111.11,https://scores.iplt20.com/ipl/playerimages/D3FUWsAEla1680267769102.png,2022-100mb00000000988-ad5c752aa44a11,Arshad Khan,2.1,35,0,0,16.15,0,https://scores.iplt20.com/ipl/playerimages/5Hl2C7FG701680426684988.png,,,95.42,2,157/8 (20.0 Overs),157,8,20.0,7.85,159/3 (18.1 Overs),159,3,18.1,8.75,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,13,Match 12,,,12,175,0,0,Ravindra Jadeja,Bowling,46,-,-,3,20,https://scores.bcci.tv/matchcentre/playerimages/Q7BIUOYZle168026798346.png
107,866,5,T20 D/N,Post,2023-04-08,8 Apr 2023,Rajasthan Royals VS Delhi Capitals,15:30,10:00 GMT,2023-04-08,18,Rajasthan Royals,14,Delhi Capitals,RR,DC,44,Barsapara Cricket Stadium,Rajasthan Royals Won by 57  Runs ,Delhi Capitals,Delhi Capitals won the Toss and elected to Field, won the Toss and elected to Field,1,199/4 (20.0 Ov),142/9 (20.0 Ov),,2023-04-08 15:30:00,Guwahati,,,,,,,,129,455,159,87,18,Rajasthan Royals,#319490,#df7317,#319490,#df7317,14,Delhi Capitals,Asia/Kolkata,8 Apr 2023,23:00,20,0,T20,11,,TATA IPL 2023,Navdeep Singh,Sai Darshan Kumar,KN Ananthapadmanabhan,Rajasthan Royals Won by 57  Runs ,https://scores.iplt20.com/ipl/teamlogos/RR.png,https://scores.iplt20.com/ipl/teamlogos/DC.png,https://scores.iplt20.com/ipl/teamlogos/RR.png,https://scores.iplt20.com/ipl/teamlogos/DC.png,0,+9.5,2018-100mb00000000014-227bc550e99c11,Kuldeep Yadav,3,7,0,0,42.85,https://scores.iplt20.com/ipl/playerimages/s4UToLhYH5168032648514.png,2022-100mb00000001462-cbc59298427c11,Mukesh Kumar,1,1,0,0,100,https://scores.iplt20.com/ipl/playerimages/izDGocKnrp16803265311462.png,2019-100mb00000000220-18a6ceb644c011,Sandeep Sharma,4.0,20,0,1,5,24,https://scores.iplt20.com/ipl/playerimages/PzMN1WmaKp1680352137220.png,,,99.58,2,199/4 (20.0 Overs),199,4,20.0,9.95,142/9 (20.0 Overs),142,9,20.0,7.1,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,18,Match 11,,,11,142,0,0,Yashasvi Jaiswal,Batting,533,60,31,-,-,https://scores.bcci.tv/matchcentre/playerimages/GkARJxF4481680351604533.png
107,865,8,T20 (N),Post,2023-04-07,7 Apr 2023,Lucknow Super Giants VS Sunrisers Hyderabad,19:30,14:00 GMT,2023-04-07,20,Sunrisers Hyderabad,77,Lucknow Super Giants,SRH,LSG,49,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow Super Giants Won by 5  Wickets ,Sunrisers Hyderabad,Sunrisers Hyderabad won the Toss and elected to bat, won the Toss and elected to bat,1,121/8 (20.0 Ov),127/5 (16.0 Ov),,2023-04-07 19:30:00,Lucknow,,,,,,,,221,354,352,88,77,Lucknow Super Giants,#319490,#df7317,#319490,#df7317,20,Sunrisers Hyderabad,Asia/Kolkata,7 Apr 2023,23:00,20,0,T20,10,,TATA IPL 2023,Madanagopal Jayaraman,Yeshwant Barde,Bruce Oxenford,Lucknow Super Giants Won by 5  Wickets ,https://scores.iplt20.com/ipl/teamlogos/SRH.png,https://scores.iplt20.com/ipl/teamlogos/ADAMetmKk61682948573LSG.png,https://scores.iplt20.com/ipl/teamlogos/ADAMetmKk61682948573LSG.png,https://scores.iplt20.com/ipl/teamlogos/SRH.png,0,+9.5,2019-100mb00000000136-9313d156449c11,Nicholas Pooran,11,6,1,1,183.33,https://scores.iplt20.com/ipl/playerimages/x3ZBzexFff1680327190136.png,2018-100mb00000000023-201fd633e99d11,Marcus Stoinis,10,13,2,0,76.92,https://scores.iplt20.com/ipl/playerimages/t4zUg95V0f168032800423.png,2019-100mb00000000224-85b4cb8c44c011,T Natarajan,3.0,23,0,0,7.67,0,https://scores.iplt20.com/ipl/playerimages/UQo7VzSixW1680425878224.png,,,,2,121/8 (20.0 Overs),121,8,20.0,6.05,127/5 (16.0 Overs),127,5,16.0,7.94,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,77,Match 10,,,10,158,0,0,Krunal Pandya,Batting/Bowling,17,34,23,3,18,https://scores.bcci.tv/matchcentre/playerimages/sJrQkTbjP9168032711117.png
107,864,8,T20 (N),Post,2023-04-06,6 Apr 2023,Kolkata Knight Riders VS Royal Challengers Bangalore,19:30,14:00 GMT,2023-04-06,16,Kolkata Knight Riders,19,Royal Challengers Bangalore,KKR,RCB,19,Eden Gardens,Kolkata Knight Riders Won by 81  Runs ,Royal Challengers Bangalore,Royal Challengers Bangalore won the Toss and elected to Field, won the Toss and elected to Field,1,204/7 (20.0 Ov),123/10 (17.4 Ov),,2023-04-06 19:30:00,Kolkata,,,,,,,,87,527,42,103,16,Kolkata Knight Riders,#319490,#df7317,#319490,#df7317,19,Royal Challengers Bangalore,Asia/Kolkata,6 Apr 2023,23:00,20,0,T20,9,,TATA IPL 2023,Virender Kumar Sharma,VINOD SESHAN,Nitin Menon,Kolkata Knight Riders Won by 81  Runs ,https://scores.iplt20.com/ipl/teamlogos/KKR.png,https://scores.iplt20.com/ipl/teamlogos/RCB.png,https://scores.iplt20.com/ipl/teamlogos/KKR.png,https://scores.iplt20.com/ipl/teamlogos/RCB.png,0,+9.5,2022-100mb00000001007-1363a306a45011,Akash Deep,17,8,2,1,212.5,https://scores.iplt20.com/ipl/playerimages/WRnhNh2yHe16803499841007.png,2019-100mb00000000090-489459ab43eb11,David Willey,20,20,2,0,100,https://scores.iplt20.com/ipl/playerimages/8STde0NBtu168035094490.png,2019-100mb00000000140-a41b85f2449d11,Varun Chakaravarthy,3.4,15,0,4,4.09,5.5,https://scores.iplt20.com/ipl/playerimages/qAlA4wIHXa1680326806140.png,,,,2,204/7 (20.0 Overs),204,7,20.0,10.2,123/10 (17.4 Overs),123,10,17.4,6.96,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,16,Match 9,,,9,139,0,0,Shardul Thakur,Batting/Bowling,105,68,29,1,15,https://scores.bcci.tv/matchcentre/playerimages/2vgYLVIUJK1680326968105.png
107,863,8,T20 (N),Post,2023-04-05,5 Apr 2023,Rajasthan Royals VS Punjab Kings,19:30,14:00 GMT,2023-04-05,15,Punjab Kings,18,Rajasthan Royals,PBKS,RR,44,Barsapara Cricket Stadium,Punjab Kings Won by 5  Runs ,Rajasthan Royals,Rajasthan Royals won the Toss and elected to Field, won the Toss and elected to Field,0,197/4 (20.0 Ov),192/7 (20.0 Ov),,2023-04-05 19:30:00,Guwahati,,,,,,,,455,159,261,87,18,Rajasthan Royals,#319490,#df7317,#319490,#df7317,15,Punjab Kings,Asia/Kolkata,5 Apr 2023,23:00,20,0,T20,8,,TATA IPL 2023,Sai Darshan Kumar,KN Ananthapadmanabhan,Rohan Pandit,Punjab Kings Won by 5  Runs ,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,https://scores.iplt20.com/ipl/teamlogos/RR.png,https://scores.iplt20.com/ipl/teamlogos/RR.png,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,0,+9.5,2022-100mb00000001004-da6e207ea44e11,Dhruv Jurel,32,15,3,2,213.33,https://scores.iplt20.com/ipl/playerimages/Ho4WzcGaNi16803516191004.png,2019-100mb00000000263-296c7a0b7adb11,Jason Holder,1,1,0,0,100,https://scores.iplt20.com/ipl/playerimages/bYno5B4eiA1680351589263.png,2019-100mb00000000138-5bd8fcf6449d11,Sam Curran,4.0,44,0,0,11,0,https://scores.iplt20.com/ipl/playerimages/aZF3vlFcxT1680327691138.png,,,,2,197/4 (20.0 Overs),197,4,20.0,9.85,192/7 (20.0 Overs),192,7,20.0,9.6,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,15,Match 8,,,8,192,0,0,Nathan Ellis,Bowling,633,-,-,4,30,https://scores.bcci.tv/matchcentre/playerimages/ajTvyxB2qQ1680327544633.png
107,862,8,T20 (N),Post,2023-04-04,4 Apr 2023,Delhi Capitals VS Gujarat Titans,19:30,14:00 GMT,2023-04-04,14,Delhi Capitals,35,Gujarat Titans,DC,GT,17,Arun Jaitley Stadium,Gujarat Titans Won by 6  Wickets ,Gujarat Titans,Gujarat Titans won the Toss and elected to Field, won the Toss and elected to Field,1,162/8 (20.0 Ov),163/4 (18.1 Ov),,2023-04-04 19:30:00,Delhi,,,,,,,,191,398,44,116,14,Delhi Capitals,#319490,#df7317,#319490,#df7317,35,Gujarat Titans,Asia/Kolkata,4 Apr 2023,23:00,20,0,T20,7,,TATA IPL 2023,Nanda Kishore,Sadashiv Iyer,Anil Chaudhary,Gujarat Titans Won by 6  Wickets ,https://scores.iplt20.com/ipl/teamlogos/DC.png,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,https://scores.iplt20.com/ipl/teamlogos/DC.png,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,0,+9.5,2019-100mb00000000128-e95bebea449911,David Miller,31,16,2,2,193.75,https://scores.iplt20.com/ipl/playerimages/NnALPNgokL1680264307128.png,2022-100mb00000000976-79aa33cca44611,Sai Sudharsan,62,48,4,2,129.16,https://scores.iplt20.com/ipl/playerimages/b2ldnXsq9p1680265081976.png,2018-100mb00000000040-7f15f6c7f88a11,Mitchell Marsh,3.1,24,0,1,7.58,19,https://scores.iplt20.com/ipl/playerimages/a2hHXubU5F168032651140.png,,,,2,162/8 (20.0 Overs),162,8,20.0,8.1,163/4 (18.1 Overs),163,4,18.1,8.97,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,35,Match 7,,,7,179,0,0,Sai Sudharsan,Batting,976,62,48,-,-,https://scores.bcci.tv/matchcentre/playerimages/b2ldnXsq9p1680265081976.png
107,861,8,T20 (N),Post,2023-04-03,3 Apr 2023,Chennai Super Kings VS Lucknow Super Giants,19:30,14:00 GMT,2023-04-03,13,Chennai Super Kings,77,Lucknow Super Giants,CSK,LSG,18,MA Chidambaram Stadium,Chennai Super Kings Won by 12  Runs ,Lucknow Super Giants,Lucknow Super Giants won the Toss and elected to Field, won the Toss and elected to Field,0,217/7 (20.0 Ov),205/7 (20.0 Ov),,2023-04-03 19:30:00,Chennai,,,,,,,,526,352,314,88,13,Chennai Super Kings,#319490,#df7317,#319490,#df7317,77,Lucknow Super Giants,Asia/Kolkata,3 Apr 2023,23:00,20,0,T20,6,,TATA IPL 2023,AKSHAY TOTRE,Bruce Oxenford,Ulhas Gandhe,Chennai Super Kings Won by 12  Runs ,https://scores.iplt20.com/ipl/teamlogos/CSK.png,https://scores.iplt20.com/ipl/teamlogos/ADAMetmKk61682948573LSG.png,https://scores.iplt20.com/ipl/teamlogos/CSK.png,https://scores.iplt20.com/ipl/teamlogos/ADAMetmKk61682948573LSG.png,0,+9.5,2019-100mb00000000315-585558897aef11,Mark Wood,10,3,1,1,333.33,https://scores.iplt20.com/ipl/playerimages/jYsm7km5Ko1680328179315.png,2019-100mb00000000179-ee3b0d4844b511,Krishnappa Gowtham,17,11,0,1,154.54,https://scores.iplt20.com/ipl/playerimages/X0IIPmYOci1680327073179.png,2020-100mb00000000539-04833b65639b11,Tushar Deshpande,4.0,45,0,2,11.25,12,https://scores.iplt20.com/ipl/playerimages/FnvtDZ6X8F1680268063539.png,,,,2,217/7 (20.0 Overs),217,7,20.0,10.85,205/7 (20.0 Overs),205,7,20.0,10.25,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,13,Match 6,,,6,205,0,0,Moeen Ali,Batting/Bowling,206,19,13,4,26,https://scores.bcci.tv/matchcentre/playerimages/PawlDPeYTU1680267904206.png
107,860,8,T20 (N),Post,2023-04-02,2 Apr 2023,Royal Challengers Bangalore VS Mumbai Indians,19:30,14:00 GMT,2023-04-02,17,Mumbai Indians,19,Royal Challengers Bangalore,MI,RCB,12,M Chinnaswamy Stadium,Royal Challengers Bangalore Won by 8   Wickets ,Royal Challengers Bangalore,Royal Challengers Bangalore won the Toss and elected to Field, won the Toss and elected to Field,1,171/7 (20.0 Ov),172/2 (16.2 Ov),,2023-04-02 19:30:00,Bengaluru,,,,,,,,363,42,87,86,19,Royal Challengers Bangalore,#319490,#df7317,#319490,#df7317,17,Mumbai Indians,Asia/Kolkata,2 Apr 2023,23:00,20,0,T20,5,,TATA IPL 2023,Tapan Balwant Sharma,Nitin Menon,Virender Kumar Sharma,Royal Challengers Bangalore Won by 8   Wickets ,https://scores.iplt20.com/ipl/teamlogos/MI.png,https://scores.iplt20.com/ipl/teamlogos/RCB.png,https://scores.iplt20.com/ipl/teamlogos/RCB.png,https://scores.iplt20.com/ipl/teamlogos/MI.png,0,+9.5,2022-100mb00000000993-60c58f9ea44c11,Tilak Varma,84,46,9,4,182.6,https://scores.iplt20.com/ipl/playerimages/GPHhiKnFvs1680427013993.png,2022-100mb00000000988-ad5c752aa44a11,Arshad Khan,15,9,0,1,166.66,https://scores.iplt20.com/ipl/playerimages/5Hl2C7FG701680426684988.png,2019-100mb00000000114-8c98068c449611,Harshal Patel,4.0,43,0,1,10.75,24,https://scores.iplt20.com/ipl/playerimages/fYknA1ScDt1680350554114.png,,,,2,171/7 (20.0 Overs),171,7,20.0,8.55,172/2 (16.2 Overs),172,2,16.2,10.53,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,19,Match 5,,,5,210,0,0,Faf Du Plessis,Batting,94,73,43,-,-,https://scores.bcci.tv/matchcentre/playerimages/KAnLxHqxiK168035054094.png
107,859,5,T20 D/N,Post,2023-04-02,2 Apr 2023,Sunrisers Hyderabad VS Rajasthan Royals,15:30,10:00 GMT,2023-04-02,18,Rajasthan Royals,20,Sunrisers Hyderabad,RR,SRH,13,Rajiv Gandhi International Stadium,Rajasthan Royals Won by 72  Runs ,Sunrisers Hyderabad,Sunrisers Hyderabad won the Toss and elected to Field, won the Toss and elected to Field,1,203/5 (20.0 Ov),131/8 (20.0 Ov),,2023-04-02 15:30:00,Hyderabad,,,,,,,,159,261,129,87,20,Sunrisers Hyderabad,#319490,#df7317,#319490,#df7317,18,Rajasthan Royals,Asia/Kolkata,2 Apr 2023,23:00,20,0,T20,4,,TATA IPL 2023,KN Ananthapadmanabhan,Rohan Pandit,Navdeep Singh,Rajasthan Royals Won by 72  Runs ,https://scores.iplt20.com/ipl/teamlogos/RR.png,https://scores.iplt20.com/ipl/teamlogos/SRH.png,https://scores.iplt20.com/ipl/teamlogos/SRH.png,https://scores.iplt20.com/ipl/teamlogos/RR.png,0,+9.5,2020-100mb00000000525-4d2e1ac6639511,Abdul Samad,32,32,2,1,100,https://scores.iplt20.com/ipl/playerimages/Fzmtf2TEeX1680425936525.png,2021-100mb00000000637-4e1434ea244f11,Umran Malik,19,8,1,2,237.5,https://scores.iplt20.com/ipl/playerimages/4nRLftvxNd1680426015637.png,2019-100mb00000000207-672d82e544bb11,Navdeep Saini,2.0,34,0,0,17,0,https://scores.iplt20.com/ipl/playerimages/J9Tj1CQGHV1680352076207.png,,,100,2,203/5 (20.0 Overs),203,5,20.0,10.15,131/8 (20.0 Overs),131,8,20.0,6.55,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,18,Match 4,,,4,131,0,0,Jos Buttler,Batting,182,54,22,-,-,https://scores.bcci.tv/matchcentre/playerimages/aEpfumFc8g1680351193182.png
107,858,8,T20 (N),Post,2023-04-01,1 Apr 2023,Lucknow Super Giants VS Delhi Capitals,19:30,14:00 GMT,2023-04-01,77,Lucknow Super Giants,14,Delhi Capitals,LSG,DC,49,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow Super Giants Won by 50  Runs ,Delhi Capitals,Delhi Capitals won the Toss and elected to Field, won the Toss and elected to Field,0,193/6 (20.0 Ov),143/9 (20.0 Ov),,2023-04-01 19:30:00,Lucknow,,,,,,,,44,95,398,116,77,Lucknow Super Giants,#319490,#df7317,#319490,#df7317,14,Delhi Capitals,Asia/Kolkata,1 Apr 2023,23:00,20,0,T20,3,,TATA IPL 2023,Anil Chaudhary,Nikhil Patwardhan,Sadashiv Iyer,Lucknow Super Giants Won by 50  Runs ,https://scores.iplt20.com/ipl/teamlogos/ADAMetmKk61682948573LSG.png,https://scores.iplt20.com/ipl/teamlogos/DC.png,https://scores.iplt20.com/ipl/teamlogos/ADAMetmKk61682948573LSG.png,https://scores.iplt20.com/ipl/teamlogos/DC.png,0,+9.5,2022-100mb00000001462-cbc59298427c11,Mukesh Kumar,0,1,0,0,0,https://scores.iplt20.com/ipl/playerimages/izDGocKnrp16803265311462.png,2018-100mb00000000014-227bc550e99c11,Kuldeep Yadav,6,10,0,0,60,https://scores.iplt20.com/ipl/playerimages/s4UToLhYH5168032648514.png,2019-100mb00000000315-585558897aef11,Mark Wood,4.0,14,0,5,3.5,4.8,https://scores.iplt20.com/ipl/playerimages/jYsm7km5Ko1680328179315.png,,,,2,193/6 (20.0 Overs),193,6,20.0,9.65,143/9 (20.0 Overs),143,9,20.0,7.15,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,77,Match 3,,,3,143,0,0,Mark Wood,Bowling,315,-,-,5,14,https://scores.bcci.tv/matchcentre/playerimages/jYsm7km5Ko1680328179315.png
107,857,5,T20 D/N,Post,2023-04-01,1 Apr 2023,Punjab Kings VS Kolkata Knight Riders,15:30,10:00 GMT,2023-04-01,15,Punjab Kings,16,Kolkata Knight Riders,PBKS,KKR,16,Punjab Cricket Association IS Bindra Stadium,Punjab Kings Won by 7  Runs  (D/L Method) ,Kolkata Knight Riders,Kolkata Knight Riders won the Toss and elected to Field, won the Toss and elected to Field,0,191/5 (20.0 Ov),146/7 (16.0 Ov),,2023-04-01 15:30:00,Mohali,,,,,,,,352,354,221,88,15,Punjab Kings,#319490,#df7317,#319490,#df7317,16,Kolkata Knight Riders,Asia/Kolkata,1 Apr 2023,23:00,20,0,T20,2,,TATA IPL 2023,Bruce Oxenford,Yeshwant Barde,Madanagopal Jayaraman,Punjab Kings Won by 7  Runs  (D/L Method) ,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,https://scores.iplt20.com/ipl/teamlogos/KKR.png,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,https://scores.iplt20.com/ipl/teamlogos/KKR.png,0,+9.5,2019-100mb00000000156-a6b6f42c44aa11,Sunil Narine,7,2,0,1,350,https://scores.iplt20.com/ipl/playerimages/bZD5vbiXWJ1680326873156.png,2019-100mb00000000105-4c526de743fe11,Shardul Thakur,8,3,0,1,266.66,https://scores.iplt20.com/ipl/playerimages/2vgYLVIUJK1680326968105.png,2019-100mb00000000125-2485f88b449911,Arshdeep Singh,3.0,19,0,3,6.33,6,https://scores.iplt20.com/ipl/playerimages/Dt5oU1wZhR1680327444125.png,,,100,2,191/5 (20.0 Overs),191,5,20.0,9.55,146/7 (16.0 Overs),146,7,16.0,9.12,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,15,Match 2,16,154,2,145,0,0,Arshdeep Singh,Bowling,125,-,-,3,19,https://scores.bcci.tv/matchcentre/playerimages/Dt5oU1wZhR1680327444125.png
107,856,8,T20 (N),Post,2023-03-31,31 Mar 2023,Gujarat Titans VS Chennai Super Kings,19:30,14:00 GMT,2023-03-31,13,Chennai Super Kings,35,Gujarat Titans,CSK,GT,55,Narendra Modi Stadium,Gujarat Titans Won by 5  Wickets ,Gujarat Titans,Gujarat Titans won the Toss and elected to Field, won the Toss and elected to Field,0,178/7 (20.0 Ov),182/5 (19.2 Ov),,2023-03-31 19:30:00,Ahmedabad,,,,,,,,42,525,87,86,35,Gujarat Titans,#319490,#df7317,#319490,#df7317,13,Chennai Super Kings,Asia/Kolkata,31 Mar 2023,23:00,20,0,T20,1,,TATA IPL 2023,Nitin Menon,Khalid Saiyed,Virender Kumar Sharma,Gujarat Titans Won by 5  Wickets ,https://scores.iplt20.com/ipl/teamlogos/CSK.png,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,https://scores.iplt20.com/ipl/teamlogos/CSK.png,0,+9.5,2019-100mb00000000120-7489ddcc449711,Rahul Tewatia,15,14,1,1,107.14,https://scores.iplt20.com/ipl/playerimages/2iFzSVEuIF1680265334120.png,2019-100mb00000000218-42d9d6f544bf11,Rashid Khan,10,3,1,1,333.33,https://scores.iplt20.com/ipl/playerimages/hlbmqKagm21680264676218.png,2020-100mb00000000539-04833b65639b11,Tushar Deshpande,3.2,51,0,1,15.3,20,https://scores.iplt20.com/ipl/playerimages/FnvtDZ6X8F1680268063539.png,,,,2,178/7 (20.0 Overs),178,7,20.0,8.9,182/5 (19.2 Overs),182,5,19.2,9.41,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,35,Match 1,,,1,188,0,0,Rashid Khan,Batting/Bowling,218,10,3,2,26,https://scores.bcci.tv/matchcentre/playerimages/hlbmqKagm21680264676218.png
